Price,Close,High,Low,Open,Volume,Date
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
Datetime,,,,,,
2025-04-23 09:30:00+00:00,3405.0,3420.300048828125,3405.0,3418.0,709428,2025-04-23
2025-04-24 04:00:00+00:00,3397.699951171875,3412.5,3395.0,3397.60009765625,218240,2025-04-24
2025-04-24 04:30:00+00:00,3394.5,3397.800048828125,3391.300048828125,3397.800048828125,194609,2025-04-24
2025-04-24 05:00:00+00:00,3402.0,3403.89990234375,3393.0,3394.5,132307,2025-04-24
2025-04-24 05:30:00+00:00,3400.300048828125,3409.699951171875,3398.10009765625,3402.0,113526,2025-04-24
2025-04-24 06:00:00+00:00,3399.300048828125,3404.800048828125,3395.0,3400.300048828125,90200,2025-04-24
2025-04-24 06:30:00+00:00,3388.699951171875,3401.199951171875,3388.0,3399.10009765625,93161,2025-04-24
2025-04-24 07:00:00+00:00,3398.5,3401.699951171875,3388.10009765625,3388.800048828125,254169,2025-04-24
2025-04-24 07:30:00+00:00,3401.0,3402.89990234375,3397.0,3399.5,74448,2025-04-24
2025-04-24 08:00:00+00:00,3394.199951171875,3401.0,3393.300048828125,3401.0,106327,2025-04-24
2025-04-24 08:30:00+00:00,3394.0,3397.89990234375,3390.300048828125,3394.699951171875,138614,2025-04-24
2025-04-24 09:00:00+00:00,3393.10009765625,3395.699951171875,3391.5,3394.199951171875,94232,2025-04-24
2025-04-24 09:30:00+00:00,3401.60009765625,3409.199951171875,3390.10009765625,3394.0,422444,2025-04-24
2025-04-25 04:00:00+00:00,3435.89990234375,3463.10009765625,3424.800048828125,3455.89990234375,321679,2025-04-25
2025-04-25 04:30:00+00:00,3409.0,3437.60009765625,3407.800048828125,3433.39990234375,226192,2025-04-25
2025-04-25 05:00:00+00:00,3415.10009765625,3428.0,3407.300048828125,3408.5,117350,2025-04-25
2025-04-25 05:30:00+00:00,3411.60009765625,3423.800048828125,3405.0,3414.699951171875,73402,2025-04-25
2025-04-25 06:00:00+00:00,3416.800048828125,3429.800048828125,3410.5,3411.60009765625,83332,2025-04-25
2025-04-25 06:30:00+00:00,3421.5,3428.0,3415.60009765625,3418.0,74067,2025-04-25
2025-04-25 07:00:00+00:00,3432.199951171875,3434.800048828125,3418.300048828125,3422.89990234375,94338,2025-04-25
2025-04-25 07:30:00+00:00,3446.699951171875,3446.89990234375,3430.89990234375,3431.0,245747,2025-04-25
2025-04-25 08:00:00+00:00,3453.699951171875,3455.0,3445.800048828125,3446.699951171875,122169,2025-04-25
2025-04-25 08:30:00+00:00,3454.5,3457.5,3444.5,3453.10009765625,199652,2025-04-25
2025-04-25 09:00:00+00:00,3451.39990234375,3456.5,3444.60009765625,3454.5,204160,2025-04-25
2025-04-25 09:30:00+00:00,3448.0,3455.800048828125,3418.10009765625,3450.89990234375,606737,2025-04-25
2025-04-28 04:00:00+00:00,3432.699951171875,3435.0,3405.699951171875,3412.89990234375,113123,2025-04-28
2025-04-28 04:30:00+00:00,3429.10009765625,3439.0,3421.800048828125,3432.800048828125,65970,2025-04-28
2025-04-28 05:00:00+00:00,3432.199951171875,3436.199951171875,3420.5,3430.199951171875,59381,2025-04-28
2025-04-28 05:30:00+00:00,3442.0,3442.0,3425.300048828125,3432.199951171875,178235,2025-04-28
2025-04-28 06:00:00+00:00,3436.800048828125,3448.0,3434.0,3442.60009765625,69415,2025-04-28
2025-04-28 06:30:00+00:00,3442.39990234375,3448.800048828125,3436.5,3436.60009765625,108120,2025-04-28
2025-04-28 07:00:00+00:00,3443.699951171875,3446.199951171875,3436.39990234375,3443.0,84601,2025-04-28
2025-04-28 07:30:00+00:00,3440.5,3443.699951171875,3434.300048828125,3442.199951171875,134050,2025-04-28
2025-04-28 08:00:00+00:00,3450.39990234375,3457.800048828125,3438.0,3440.39990234375,138894,2025-04-28
2025-04-28 08:30:00+00:00,3438.60009765625,3451.300048828125,3437.10009765625,3450.39990234375,108691,2025-04-28
2025-04-28 09:00:00+00:00,3443.699951171875,3446.10009765625,3438.10009765625,3439.300048828125,107145,2025-04-28
2025-04-28 09:30:00+00:00,3441.0,3448.199951171875,3440.0,3445.0,240477,2025-04-28
2025-04-29 04:00:00+00:00,3443.39990234375,3453.0,3430.39990234375,3447.199951171875,93079,2025-04-29
2025-04-29 04:30:00+00:00,3434.199951171875,3450.0,3433.199951171875,3444.10009765625,48869,2025-04-29
2025-04-29 05:00:00+00:00,3446.300048828125,3446.300048828125,3433.300048828125,3435.0,36987,2025-04-29
2025-04-29 05:30:00+00:00,3456.0,3461.0,3444.39990234375,3445.199951171875,72654,2025-04-29
2025-04-29 06:00:00+00:00,3456.0,3458.60009765625,3447.39990234375,3455.60009765625,104475,2025-04-29
2025-04-29 06:30:00+00:00,3458.0,3458.0,3450.60009765625,3456.10009765625,64127,2025-04-29
2025-04-29 07:00:00+00:00,3483.89990234375,3487.0,3458.699951171875,3458.699951171875,167684,2025-04-29
2025-04-29 07:30:00+00:00,3491.0,3493.800048828125,3479.0,3483.800048828125,154590,2025-04-29
2025-04-29 08:00:00+00:00,3486.0,3495.0,3484.10009765625,3491.0,118150,2025-04-29
2025-04-29 08:30:00+00:00,3483.60009765625,3493.0,3483.300048828125,3486.0,106419,2025-04-29
2025-04-29 09:00:00+00:00,3479.800048828125,3485.800048828125,3472.199951171875,3483.699951171875,167356,2025-04-29
2025-04-29 09:30:00+00:00,3472.300048828125,3482.800048828125,3460.0,3481.5,363698,2025-04-29
2025-04-30 04:00:00+00:00,3484.89990234375,3496.60009765625,3478.60009765625,3488.89990234375,87429,2025-04-30
2025-04-30 04:30:00+00:00,3486.89990234375,3497.89990234375,3483.0,3484.39990234375,53921,2025-04-30
2025-04-30 05:00:00+00:00,3477.0,3493.10009765625,3475.39990234375,3486.0,140516,2025-04-30
2025-04-30 05:30:00+00:00,3474.300048828125,3483.199951171875,3471.699951171875,3478.60009765625,45185,2025-04-30
2025-04-30 06:00:00+00:00,3477.699951171875,3479.10009765625,3463.0,3474.10009765625,61671,2025-04-30
2025-04-30 06:30:00+00:00,3461.699951171875,3477.39990234375,3460.800048828125,3477.39990234375,30087,2025-04-30
2025-04-30 07:00:00+00:00,3455.800048828125,3465.300048828125,3455.0,3461.10009765625,57561,2025-04-30
2025-04-30 07:30:00+00:00,3468.699951171875,3469.800048828125,3452.300048828125,3455.800048828125,78014,2025-04-30
2025-04-30 08:00:00+00:00,3470.300048828125,3475.0,3467.60009765625,3469.0,100074,2025-04-30
2025-04-30 08:30:00+00:00,3470.60009765625,3475.0,3469.39990234375,3469.699951171875,140790,2025-04-30
2025-04-30 09:00:00+00:00,3475.699951171875,3476.699951171875,3461.10009765625,3470.60009765625,287828,2025-04-30
2025-04-30 09:30:00+00:00,3432.0,3483.5,3424.10009765625,3475.199951171875,1516615,2025-04-30
2025-05-02 04:00:00+00:00,3481.39990234375,3486.0,3461.699951171875,3461.699951171875,191260,2025-05-02
2025-05-02 04:30:00+00:00,3466.800048828125,3491.5,3466.800048828125,3481.800048828125,143811,2025-05-02
2025-05-02 05:00:00+00:00,3457.0,3467.60009765625,3455.199951171875,3466.89990234375,143163,2025-05-02
2025-05-02 05:30:00+00:00,3462.5,3465.699951171875,3455.300048828125,3457.60009765625,117658,2025-05-02
2025-05-02 06:00:00+00:00,3445.5,3461.89990234375,3443.0,3461.800048828125,128913,2025-05-02
2025-05-02 06:30:00+00:00,3422.5,3445.800048828125,3420.0,3445.800048828125,115667,2025-05-02
2025-05-02 07:00:00+00:00,3429.5,3435.800048828125,3421.60009765625,3422.89990234375,167117,2025-05-02
2025-05-02 07:30:00+00:00,3445.10009765625,3446.699951171875,3425.300048828125,3429.5,114169,2025-05-02
2025-05-02 08:00:00+00:00,3439.10009765625,3449.300048828125,3439.10009765625,3445.300048828125,114825,2025-05-02
2025-05-02 08:30:00+00:00,3430.0,3443.89990234375,3428.5,3438.0,127807,2025-05-02
2025-05-02 09:00:00+00:00,3441.300048828125,3444.800048828125,3425.39990234375,3429.0,133326,2025-05-02
2025-05-02 09:30:00+00:00,3444.699951171875,3452.300048828125,3436.0,3441.199951171875,299335,2025-05-02
2025-05-05 04:00:00+00:00,3497.39990234375,3504.0,3479.89990234375,3485.10009765625,128042,2025-05-05
2025-05-05 04:30:00+00:00,3474.39990234375,3498.0,3473.39990234375,3497.60009765625,106267,2025-05-05
2025-05-05 05:00:00+00:00,3477.89990234375,3482.39990234375,3473.0,3473.89990234375,64403,2025-05-05
2025-05-05 05:30:00+00:00,3467.800048828125,3481.60009765625,3466.0,3477.699951171875,129175,2025-05-05
2025-05-05 06:00:00+00:00,3458.10009765625,3470.10009765625,3455.39990234375,3467.800048828125,129099,2025-05-05
2025-05-05 06:30:00+00:00,3459.89990234375,3459.89990234375,3449.5,3458.10009765625,82275,2025-05-05
2025-05-05 07:00:00+00:00,3458.89990234375,3460.199951171875,3456.89990234375,3459.800048828125,88649,2025-05-05
2025-05-05 07:30:00+00:00,3457.699951171875,3460.0,3456.0,3459.10009765625,100845,2025-05-05
2025-05-05 08:00:00+00:00,3455.800048828125,3460.0,3453.699951171875,3457.699951171875,50058,2025-05-05
2025-05-05 08:30:00+00:00,3455.199951171875,3458.89990234375,3451.5,3455.800048828125,44074,2025-05-05
2025-05-05 09:00:00+00:00,3456.39990234375,3457.0,3452.5,3455.199951171875,79937,2025-05-05
2025-05-05 09:30:00+00:00,3454.300048828125,3457.10009765625,3451.300048828125,3456.300048828125,174810,2025-05-05
2025-05-06 04:00:00+00:00,3441.300048828125,3453.199951171875,3439.0,3440.800048828125,46957,2025-05-06
2025-05-06 04:30:00+00:00,3447.800048828125,3456.800048828125,3441.10009765625,3441.10009765625,70452,2025-05-06
2025-05-06 05:00:00+00:00,3452.39990234375,3454.60009765625,3445.10009765625,3447.89990234375,72252,2025-05-06
2025-05-06 05:30:00+00:00,3456.800048828125,3456.89990234375,3448.699951171875,3452.39990234375,41085,2025-05-06
2025-05-06 06:00:00+00:00,3457.39990234375,3463.800048828125,3451.199951171875,3456.89990234375,74610,2025-05-06
2025-05-06 06:30:00+00:00,3447.0,3462.60009765625,3445.0,3456.699951171875,59107,2025-05-06
2025-05-06 07:00:00+00:00,3461.800048828125,3462.699951171875,3446.199951171875,3447.199951171875,75836,2025-05-06
2025-05-06 07:30:00+00:00,3469.60009765625,3471.10009765625,3456.0,3461.699951171875,157695,2025-05-06
2025-05-06 08:00:00+00:00,3466.89990234375,3473.0,3461.5,3469.60009765625,84250,2025-05-06
2025-05-06 08:30:00+00:00,3460.800048828125,3469.5,3459.5,3466.89990234375,92964,2025-05-06
2025-05-06 09:00:00+00:00,3460.300048828125,3464.5,3455.300048828125,3460.300048828125,133416,2025-05-06
2025-05-06 09:30:00+00:00,3460.0,3464.60009765625,3450.0,3460.199951171875,333527,2025-05-06
2025-05-07 04:00:00+00:00,3432.5,3448.5,3430.199951171875,3440.300048828125,105253,2025-05-07
2025-05-07 04:30:00+00:00,3435.60009765625,3443.10009765625,3426.10009765625,3432.5,85823,2025-05-07
2025-05-07 05:00:00+00:00,3430.0,3438.699951171875,3428.10009765625,3435.60009765625,87298,2025-05-07
2025-05-07 05:30:00+00:00,3446.199951171875,3446.699951171875,3430.0,3430.10009765625,76187,2025-05-07
2025-05-07 06:00:00+00:00,3438.0,3452.0,3437.10009765625,3446.10009765625,77011,2025-05-07
2025-05-07 06:30:00+00:00,3443.0,3444.0,3435.800048828125,3439.89990234375,66446,2025-05-07
2025-05-07 07:00:00+00:00,3443.699951171875,3449.89990234375,3440.800048828125,3443.0,86084,2025-05-07
2025-05-07 07:30:00+00:00,3440.0,3444.0,3437.10009765625,3444.0,64838,2025-05-07
2025-05-07 08:00:00+00:00,3450.0,3450.0,3438.699951171875,3440.199951171875,72222,2025-05-07
2025-05-07 08:30:00+00:00,3447.60009765625,3458.699951171875,3445.60009765625,3449.89990234375,112168,2025-05-07
2025-05-07 09:00:00+00:00,3445.0,3453.60009765625,3445.0,3448.199951171875,146067,2025-05-07
2025-05-07 09:30:00+00:00,3445.10009765625,3450.0,3440.39990234375,3445.800048828125,338722,2025-05-07
2025-05-08 04:00:00+00:00,3469.199951171875,3476.39990234375,3456.39990234375,3460.39990234375,172886,2025-05-08
2025-05-08 04:30:00+00:00,3449.699951171875,3470.0,3449.10009765625,3470.0,112758,2025-05-08
2025-05-08 05:00:00+00:00,3453.0,3454.5,3442.300048828125,3449.699951171875,105788,2025-05-08
2025-05-08 05:30:00+00:00,3447.5,3454.300048828125,3442.0,3451.699951171875,99201,2025-05-08
2025-05-08 06:00:00+00:00,3442.300048828125,3453.89990234375,3442.300048828125,3447.10009765625,102951,2025-05-08
2025-05-08 06:30:00+00:00,3451.5,3453.0,3441.0,3441.60009765625,110567,2025-05-08
2025-05-08 07:00:00+00:00,3444.199951171875,3453.699951171875,3434.39990234375,3452.89990234375,229269,2025-05-08
2025-05-08 07:30:00+00:00,3451.699951171875,3452.0,3439.5,3444.39990234375,144994,2025-05-08
2025-05-08 08:00:00+00:00,3453.300048828125,3457.300048828125,3446.5,3451.60009765625,144504,2025-05-08
2025-05-08 08:30:00+00:00,3459.60009765625,3460.0,3448.699951171875,3453.300048828125,144155,2025-05-08
2025-05-08 09:00:00+00:00,3448.199951171875,3459.5,3448.199951171875,3459.300048828125,249784,2025-05-08
2025-05-08 09:30:00+00:00,3430.0,3458.39990234375,3430.0,3449.0,671866,2025-05-08
2025-05-09 04:00:00+00:00,3405.39990234375,3423.5,3405.39990234375,3412.5,142921,2025-05-09
2025-05-09 04:30:00+00:00,3415.800048828125,3427.10009765625,3398.699951171875,3405.89990234375,142045,2025-05-09
2025-05-09 05:00:00+00:00,3420.300048828125,3421.800048828125,3411.0,3416.199951171875,168553,2025-05-09
2025-05-09 05:30:00+00:00,3427.5,3427.5,3418.60009765625,3420.300048828125,83943,2025-05-09
2025-05-09 06:00:00+00:00,3424.10009765625,3434.0,3421.10009765625,3428.10009765625,151833,2025-05-09
2025-05-09 06:30:00+00:00,3421.60009765625,3424.10009765625,3416.0,3424.0,124445,2025-05-09
2025-05-09 07:00:00+00:00,3432.699951171875,3432.699951171875,3420.5,3421.60009765625,132949,2025-05-09
2025-05-09 07:30:00+00:00,3420.89990234375,3433.39990234375,3420.0,3432.199951171875,198239,2025-05-09
2025-05-09 08:00:00+00:00,3429.10009765625,3433.0,3420.800048828125,3420.800048828125,153618,2025-05-09
2025-05-09 08:30:00+00:00,3430.0,3436.89990234375,3428.10009765625,3429.0,170911,2025-05-09
2025-05-09 09:00:00+00:00,3440.5,3443.199951171875,3430.0,3430.10009765625,170150,2025-05-09
2025-05-09 09:30:00+00:00,3437.5,3445.0,3434.60009765625,3440.5,697555,2025-05-09
2025-05-12 04:00:00+00:00,3549.300048828125,3551.0,3504.89990234375,3511.800048828125,264389,2025-05-12
2025-05-12 04:30:00+00:00,3536.5,3553.0,3533.300048828125,3549.89990234375,107136,2025-05-12
2025-05-12 05:00:00+00:00,3527.300048828125,3540.0,3522.800048828125,3536.199951171875,82153,2025-05-12
2025-05-12 05:30:00+00:00,3535.0,3536.300048828125,3524.39990234375,3527.300048828125,58670,2025-05-12
2025-05-12 06:00:00+00:00,3545.199951171875,3547.0,3533.199951171875,3535.199951171875,63453,2025-05-12
2025-05-12 06:30:00+00:00,3547.699951171875,3551.0,3541.89990234375,3545.39990234375,83385,2025-05-12
2025-05-12 07:00:00+00:00,3599.0,3601.5,3547.60009765625,3548.0,269855,2025-05-12
2025-05-12 07:30:00+00:00,3598.199951171875,3608.0,3593.0,3599.0,180781,2025-05-12
2025-05-12 08:00:00+00:00,3600.10009765625,3605.10009765625,3597.5,3598.60009765625,111181,2025-05-12
2025-05-12 08:30:00+00:00,3605.0,3612.89990234375,3598.60009765625,3600.300048828125,169839,2025-05-12
2025-05-12 09:00:00+00:00,3616.89990234375,3618.0,3598.800048828125,3605.39990234375,236008,2025-05-12
2025-05-12 09:30:00+00:00,3629.199951171875,3630.5,3615.0,3617.0,459072,2025-05-12
2025-05-13 04:00:00+00:00,3571.300048828125,3584.199951171875,3560.10009765625,3582.89990234375,205565,2025-05-13
2025-05-13 04:30:00+00:00,3556.199951171875,3588.39990234375,3556.199951171875,3571.300048828125,130273,2025-05-13
2025-05-13 05:00:00+00:00,3576.39990234375,3577.0,3555.0,3555.60009765625,133907,2025-05-13
2025-05-13 05:30:00+00:00,3575.5,3587.39990234375,3566.60009765625,3576.800048828125,141827,2025-05-13
2025-05-13 06:00:00+00:00,3560.39990234375,3576.10009765625,3557.199951171875,3575.5,147833,2025-05-13
2025-05-13 06:30:00+00:00,3554.300048828125,3565.0,3550.89990234375,3560.10009765625,151126,2025-05-13
2025-05-13 07:00:00+00:00,3532.199951171875,3556.89990234375,3532.199951171875,3555.300048828125,234508,2025-05-13
2025-05-13 07:30:00+00:00,3522.10009765625,3537.39990234375,3522.0,3532.10009765625,210957,2025-05-13
2025-05-13 08:00:00+00:00,3521.60009765625,3528.5,3512.199951171875,3522.0,346965,2025-05-13
2025-05-13 08:30:00+00:00,3513.300048828125,3525.39990234375,3510.5,3523.60009765625,280497,2025-05-13
2025-05-13 09:00:00+00:00,3518.89990234375,3520.5,3510.89990234375,3513.0,315176,2025-05-13
2025-05-13 09:30:00+00:00,3518.0,3520.0,3511.0,3518.300048828125,525750,2025-05-13
2025-05-14 04:00:00+00:00,3539.0,3545.0,3521.5,3530.199951171875,156614,2025-05-14
2025-05-14 04:30:00+00:00,3537.89990234375,3550.0,3536.10009765625,3539.0,130246,2025-05-14
2025-05-14 05:00:00+00:00,3547.699951171875,3550.0,3536.300048828125,3539.300048828125,90176,2025-05-14
2025-05-14 05:30:00+00:00,3546.300048828125,3548.89990234375,3540.300048828125,3546.5,77245,2025-05-14
2025-05-14 06:00:00+00:00,3542.0,3548.39990234375,3533.0,3546.300048828125,130566,2025-05-14
2025-05-14 06:30:00+00:00,3542.0,3545.39990234375,3540.0,3542.60009765625,62079,2025-05-14
2025-05-14 07:00:00+00:00,3537.199951171875,3547.89990234375,3532.60009765625,3542.800048828125,199828,2025-05-14
2025-05-14 07:30:00+00:00,3555.0,3561.0,3536.300048828125,3537.199951171875,147241,2025-05-14
2025-05-14 08:00:00+00:00,3545.89990234375,3555.199951171875,3542.39990234375,3554.89990234375,124807,2025-05-14
2025-05-14 08:30:00+00:00,3543.60009765625,3557.699951171875,3543.10009765625,3545.89990234375,220760,2025-05-14
2025-05-14 09:00:00+00:00,3548.89990234375,3558.199951171875,3541.10009765625,3545.0,180140,2025-05-14
2025-05-14 09:30:00+00:00,3550.0,3552.199951171875,3544.10009765625,3548.5,358203,2025-05-14
2025-05-15 04:00:00+00:00,3530.5,3543.39990234375,3530.300048828125,3540.0,354879,2025-05-15
2025-05-15 04:30:00+00:00,3519.0,3535.60009765625,3514.10009765625,3530.199951171875,162963,2025-05-15
2025-05-15 05:00:00+00:00,3553.5,3556.199951171875,3518.800048828125,3518.800048828125,167668,2025-05-15
2025-05-15 05:30:00+00:00,3533.5,3554.60009765625,3522.39990234375,3553.0,128319,2025-05-15
2025-05-15 06:00:00+00:00,3530.0,3534.89990234375,3526.0,3534.199951171875,107033,2025-05-15
2025-05-15 06:30:00+00:00,3532.300048828125,3547.199951171875,3529.5,3530.0,87952,2025-05-15
2025-05-15 07:00:00+00:00,3541.39990234375,3544.60009765625,3531.0,3532.89990234375,63029,2025-05-15
2025-05-15 07:30:00+00:00,3572.0,3578.800048828125,3541.199951171875,3541.39990234375,370867,2025-05-15
2025-05-15 08:00:00+00:00,3592.89990234375,3593.89990234375,3573.300048828125,3574.0,447984,2025-05-15
2025-05-15 08:30:00+00:00,3586.300048828125,3599.89990234375,3579.89990234375,3592.89990234375,552315,2025-05-15
2025-05-15 09:00:00+00:00,3573.60009765625,3589.0,3573.300048828125,3586.300048828125,488550,2025-05-15
2025-05-15 09:30:00+00:00,3577.800048828125,3586.0,3573.199951171875,3573.60009765625,482318,2025-05-15
2025-05-16 04:00:00+00:00,3559.300048828125,3582.0,3554.0,3574.0,131549,2025-05-16
2025-05-16 04:30:00+00:00,3559.10009765625,3565.89990234375,3555.0,3560.0,59269,2025-05-16
2025-05-16 05:00:00+00:00,3554.0,3564.39990234375,3554.0,3559.10009765625,84232,2025-05-16
2025-05-16 05:30:00+00:00,3548.10009765625,3559.89990234375,3546.5,3554.0,166300,2025-05-16
2025-05-16 06:00:00+00:00,3552.0,3558.39990234375,3547.10009765625,3548.199951171875,110841,2025-05-16
2025-05-16 06:30:00+00:00,3556.199951171875,3556.199951171875,3549.199951171875,3552.10009765625,120976,2025-05-16
2025-05-16 07:00:00+00:00,3558.60009765625,3563.300048828125,3555.0,3556.5,90985,2025-05-16
2025-05-16 07:30:00+00:00,3560.5,3564.5,3556.0,3560.10009765625,143617,2025-05-16
2025-05-16 08:00:00+00:00,3557.10009765625,3560.60009765625,3555.300048828125,3560.10009765625,70980,2025-05-16
2025-05-16 08:30:00+00:00,3558.10009765625,3561.0,3554.10009765625,3557.60009765625,77979,2025-05-16
2025-05-16 09:00:00+00:00,3558.0,3560.699951171875,3555.199951171875,3558.39990234375,105986,2025-05-16
2025-05-16 09:30:00+00:00,3562.0,3567.39990234375,3556.89990234375,3558.0,356490,2025-05-16
