Open,High,Low,Close,Volume,Date,Price,MA20,MA50,RSI,MACD,Signal_Line,BB_High,BB_Low,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Return_1d,Return_5d,Volatility_5d,Price_Change,Volume_Change,Tomorrow
3464.300048828125,3467.39990234375,3464.10009765625,3466.800048828125,3083.0,2025-05-08,3465.75,3466.4999877929686,3464.4179931640624,48.66703557826894,0.5588881248195321,1.1096724353255816,3469.6828330164385,3463.3171425694986,3464.39990234375,3465.0,3466.199951171875,3466.300048828125,3469.199951171875,3467.699951171875,3468.10009765625,0.0006928029534787328,-0.000691774004821899,0.9990464223727428,2.5,-0.06660611565243713,3464.5
3466.800048828125,3467.0,3464.5,3464.5,1703.0,2025-05-08,3465.75,3466.279992675781,3464.9459912109373,43.97611624213189,0.3593138165133496,0.9596007115631352,3469.371314891374,3463.1886704601884,3466.800048828125,3464.39990234375,3465.0,3466.199951171875,3466.300048828125,3469.199951171875,3467.699951171875,-0.0006634500968414336,-0.0005192997728900028,1.0686732443090954,-2.300048828125,-0.4476159584819981,3464.800048828125
3464.300048828125,3464.800048828125,3464.199951171875,3464.800048828125,2636.0,2025-05-08,3464.5,3466.139990234375,3465.4619921875,47.20537393097592,0.22279295365615326,0.8122391599817389,3469.233203174914,3463.0467772938364,3464.5,3466.800048828125,3464.39990234375,3465.0,3466.199951171875,3466.300048828125,3469.199951171875,8.660667574678094e-05,-0.0004038723568952074,0.9798307828160838,0.5,0.5478567234292424,3464.5
3464.800048828125,3464.89990234375,3464.5,3464.5,1209.0,2025-05-08,3464.699951171875,3466.214990234375,3465.873994140625,40.13684525193476,0.0893576935773126,0.6676628667008537,3469.049565082309,3463.3804153864407,3464.800048828125,3464.5,3466.800048828125,3464.39990234375,3465.0,3466.199951171875,3466.300048828125,-8.659917568010211e-05,-0.0001443001443001135,1.0173830954728815,-0.300048828125,-0.541350531107739,3463.300048828125
3464.300048828125,3464.39990234375,3463.199951171875,3463.300048828125,3562.0,2025-05-08,3463.7999267578125,3466.164990234375,3466.113994140625,39.33401689370636,-0.11192652325598829,0.5117449887094853,3469.1718333774343,3463.158147091316,3464.5,3464.800048828125,3464.5,3466.800048828125,3464.39990234375,3465.0,3466.199951171875,-0.00034635623376388924,-0.0003174730246588986,1.2676804299952569,-1.0,1.946236559139785,3460.89990234375
3463.199951171875,3463.199951171875,3460.89990234375,3460.89990234375,5017.0,2025-05-08,3462.0499267578125,3465.9599853515624,3466.0919921875,34.10476405509144,-0.4598169936225531,0.31743259224307757,3469.7566226510503,3462.1633480520745,3463.300048828125,3464.5,3464.800048828125,3464.5,3466.800048828125,3464.39990234375,3465.0,-0.0006930229695769619,-0.0017018998503733895,1.6155970451113904,-2.300048828125,0.40847838293093774,3460.199951171875
3460.699951171875,3461.0,3460.10009765625,3460.199951171875,4265.0,2025-05-08,3460.550048828125,3465.6099853515625,3466.0079931640626,27.108947585152066,-0.7829772334766858,0.09735062709912487,3470.1442789770226,3461.0756917261024,3460.89990234375,3463.300048828125,3464.5,3464.800048828125,3464.5,3466.800048828125,3464.39990234375,-0.00020224542507019105,-0.0012411744344421605,2.09122352329162,-0.5,-0.14989037273270878,3460.300048828125
3460.10009765625,3460.300048828125,3460.10009765625,3460.300048828125,1279.0,2025-05-08,3460.2000732421875,3465.2999877929688,3465.9299951171874,26.220283728061688,-1.0192576398899291,-0.12597102629868595,3470.3915798058297,3460.208395780108,3460.199951171875,3460.89990234375,3463.300048828125,3464.5,3464.800048828125,3464.5,3466.800048828125,2.892828670675307e-05,-0.0012987762458390728,1.9463000766661531,0.199951171875,-0.7001172332942556,3458.0
3460.199951171875,3460.199951171875,3456.800048828125,3458.0,7299.0,2025-05-08,3458.5,3464.914990234375,3465.7799951171874,23.49817900452247,-1.376241823341843,-0.37602518570731736,3470.955308411623,3458.8746720571276,3460.300048828125,3460.199951171875,3460.89990234375,3463.300048828125,3464.5,3464.800048828125,3464.5,-0.0006646963545556828,-0.0018761726078799779,1.8955348190285222,-2.199951171875,4.706802189210321,3457.0
3457.10009765625,3458.10009765625,3456.800048828125,3457.0,2133.0,2025-05-08,3457.4500732421875,3464.3949951171876,3465.67599609375,15.731508277214687,-1.7200186984296124,-0.6448238882517765,3471.267828613487,3457.5221616208883,3458.0,3460.300048828125,3460.199951171875,3460.89990234375,3463.300048828125,3464.5,3464.800048828125,-0.00028918449971082616,-0.0018190883663853352,1.6843168772372095,-0.10009765625,-0.7077681874229347,3457.800048828125
3457.60009765625,3458.0,3456.199951171875,3457.800048828125,2490.0,2025-05-08,3457.0999755859375,3463.959997558594,3465.5739990234374,22.931114912144295,-1.905936643352561,-0.8970464392719335,3471.3534235823504,3456.5665715348373,3457.0,3458.0,3460.300048828125,3460.199951171875,3460.89990234375,3463.300048828125,3464.5,0.00023142864568259647,-0.0008956784660330008,1.4993269980175972,0.199951171875,0.16736990154711684,3457.10009765625
3457.0,3457.800048828125,3456.300048828125,3457.10009765625,1881.0,2025-05-08,3457.050048828125,3463.495007324219,3465.3460009765627,22.08725867569308,-2.0857153359247604,-1.134780218602499,3471.394758522165,3455.595256126273,3457.800048828125,3457.0,3458.0,3460.300048828125,3460.199951171875,3460.89990234375,3463.300048828125,-0.00020242673433712444,-0.000895859649548636,1.3352915111093733,0.10009765625,-0.24457831325301205,3456.5
3456.300048828125,3456.89990234375,3456.300048828125,3456.5,2670.0,2025-05-08,3456.5999755859375,3462.9300048828127,3465.112001953125,22.931114912144295,-2.250669790308166,-1.3579581329436323,3471.143485684,3454.7165240816253,3457.10009765625,3457.800048828125,3457.0,3458.0,3460.300048828125,3460.199951171875,3460.89990234375,-0.00017358411364976067,-0.0010981847742977946,0.614006439836279,0.199951171875,0.41945773524720886,3456.800048828125
3456.699951171875,3458.699951171875,3456.5,3456.800048828125,4549.0,2025-05-08,3457.5999755859375,3462.3650024414064,3464.9660009765626,25.326167942803693,-2.3303234330628584,-1.5524311929674777,3470.635469422559,3454.094535460254,3456.5,3457.10009765625,3457.800048828125,3457.0,3458.0,3460.300048828125,3460.199951171875,8.680712516273559e-05,-0.00034700727931602504,0.4827169218827983,0.10009765625,0.7037453183520599,3455.300048828125
3457.300048828125,3457.300048828125,3454.5,3455.300048828125,3108.0,2025-05-08,3455.9000244140625,3461.745007324219,3464.81,10.346162912078654,-2.4858318604847227,-1.7391113264709268,3470.1888400422063,3453.3011746062316,3456.800048828125,3456.5,3457.10009765625,3457.800048828125,3457.0,3458.0,3460.300048828125,-0.0004339273255068443,-0.0004917417332586105,0.9192467838576898,-2.0,-0.31677291712464273,3455.89990234375
3455.39990234375,3456.0,3455.10009765625,3455.89990234375,461.0,2025-05-08,3455.550048828125,3461.0800048828123,3464.7219970703127,16.406637421323666,-2.5314888167854406,-1.8975868245338297,3469.137841560285,3453.0221682053398,3455.300048828125,3456.800048828125,3456.5,3457.10009765625,3457.800048828125,3457.0,3458.0,0.00017360388595721865,-0.0005495246855060643,0.7225271037428602,0.5,-0.8516731016731016,3455.60009765625
3455.89990234375,3457.39990234375,3455.39990234375,3455.60009765625,2500.0,2025-05-08,3456.39990234375,3460.5450073242187,3464.6419970703123,14.06282782429571,-2.5623271044369176,-2.0305348805144474,3468.564293987476,3452.5257206609613,3455.89990234375,3455.300048828125,3456.800048828125,3456.5,3457.10009765625,3457.800048828125,3457.0,-8.675155414561431e-05,-0.00043388966406177065,0.6220826487638843,-0.2998046875,4.422993492407809,3456.39990234375
