ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,diwali,diwali_lower,diwali_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2007-04-10,230.35059220083906,127.71388002428188,297.2049165522327,230.35059220083906,230.35059220083906,-18.09836728091234,-18.09836728091234,-18.09836728091234,0.0,0.0,0.0,0.0,0.0,0.0,-2.7964515648130672,-2.7964515648130672,-2.7964515648130672,-15.30191571609927,-15.30191571609927,-15.30191571609927,0.0,0.0,0.0,212.25222491992673
2007-04-11,230.20336632176935,122.34058412490677,302.84533144308114,230.20336632176935,230.20336632176935,-17.464761515544463,-17.464761515544463,-17.464761515544463,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999232240761392,-2.3999232240761392,-2.3999232240761392,-15.064838291468323,-15.064838291468323,-15.064838291468323,0.0,0.0,0.0,212.73860480622488
2007-04-12,230.05614044269964,121.70624180961539,301.23166394791815,230.05614044269964,230.05614044269964,-16.36766351413495,-16.36766351413495,-16.36766351413495,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273476713,-1.4437884273476713,-1.4437884273476713,-14.923875086787278,-14.923875086787278,-14.923875086787278,0.0,0.0,0.0,213.68847692856468
2007-04-13,229.90891456362993,125.23633136120257,302.6038238665733,229.90891456362993,229.90891456362993,-18.10781894335461,-18.10781894335461,-18.10781894335461,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737328009257,-3.2277737328009257,-3.2277737328009257,-14.88004521055368,-14.88004521055368,-14.88004521055368,0.0,0.0,0.0,211.80109562027533
2007-04-16,229.46723692642075,124.36824796928312,298.685802854973,229.46723692642075,229.46723692642075,-17.616055428136303,-17.616055428136303,-17.616055428136303,0.0,0.0,0.0,0.0,0.0,0.0,-2.311750489659051,-2.311750489659051,-2.311750489659051,-15.30430493847725,-15.30430493847725,-15.30430493847725,0.0,0.0,0.0,211.85118149828446
2007-04-17,229.32001104735104,119.5208693547166,297.64610475993527,229.32001104735104,229.32001104735104,-18.40734409946636,-18.40734409946636,-18.40734409946636,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564816468,-2.796451564816468,-2.796451564816468,-15.610892534649892,-15.610892534649892,-15.610892534649892,0.0,0.0,0.0,210.91266694788467
2007-04-18,229.17278516828134,122.85921141836626,306.0510884897067,229.17278516828134,229.17278516828134,-18.38532791744025,-18.38532791744025,-18.38532791744025,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224075237,-2.399923224075237,-2.399923224075237,-15.985404693365014,-15.985404693365014,-15.985404693365014,0.0,0.0,0.0,210.7874572508411
2007-04-19,229.02555928921163,122.91114861653644,302.1802676610059,229.02555928921163,229.02555928921163,-17.860724617894125,-17.860724617894125,-17.860724617894125,0.0,0.0,0.0,0.0,0.0,0.0,-1.443788427350128,-1.443788427350128,-1.443788427350128,-16.416936190543996,-16.416936190543996,-16.416936190543996,0.0,0.0,0.0,211.1648346713175
2007-04-20,228.87833341014195,120.89945002806058,300.46323352279586,228.87833341014195,228.87833341014195,-20.121441232971993,-20.121441232971993,-20.121441232971993,0.0,0.0,0.0,0.0,0.0,0.0,-3.2277737327956033,-3.2277737327956033,-3.2277737327956033,-16.89366750017639,-16.89366750017639,-16.89366750017639,0.0,0.0,0.0,208.75689217716996
2007-04-23,228.43665577293282,111.4776063167654,299.76518862681047,228.43665577293282,228.43665577293282,-20.782654779985283,-20.782654779985283,-20.782654779985283,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896427894,-2.3117504896427894,-2.3117504896427894,-18.470904290342492,-18.470904290342492,-18.470904290342492,0.0,0.0,0.0,207.65400099294754
2007-04-24,228.28942989386312,114.09692812142342,291.6235604539443,228.28942989386312,228.28942989386312,-21.801268399511898,-21.801268399511898,-21.801268399511898,0.0,0.0,0.0,0.0,0.0,0.0,-2.796451564816281,-2.796451564816281,-2.796451564816281,-19.004816834695617,-19.004816834695617,-19.004816834695617,0.0,0.0,0.0,206.48816149435123
2007-04-25,228.1422040147934,117.85442150364894,284.0660556489918,228.1422040147934,228.1422040147934,-21.92375254061564,-21.92375254061564,-21.92375254061564,0.0,0.0,0.0,0.0,0.0,0.0,-2.399923224075175,-2.399923224075175,-2.399923224075175,-19.523829316540468,-19.523829316540468,-19.523829316540468,0.0,0.0,0.0,206.21845147417775
2007-04-26,227.99497813572364,120.62983209954035,291.53151762972755,227.99497813572364,227.99497813572364,-21.461818782128645,-21.461818782128645,-21.461818782128645,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273525852,-1.4437884273525852,-1.4437884273525852,-20.01803035477606,-20.01803035477606,-20.01803035477606,0.0,0.0,0.0,206.533159353595
2007-04-27,227.84775225665393,125.73900392465218,281.37687554168633,227.84775225665393,227.84775225665393,-23.706600467799547,-23.706600467799547,-23.706600467799547,0.0,0.0,0.0,0.0,0.0,0.0,-3.22777373279028,-3.22777373279028,-3.22777373279028,-20.478826735009267,-20.478826735009267,-20.478826735009267,0.0,0.0,0.0,204.1411517888544
2007-04-30,227.4060746194448,112.33083061750605,300.9609466707727,227.4060746194448,227.4060746194448,-23.909600272216142,-23.909600272216142,-23.909600272216142,0.0,0.0,0.0,0.0,0.0,0.0,-2.3117504896500622,-2.3117504896500622,-2.3117504896500622,-21.59784978256608,-21.59784978256608,-21.59784978256608,0.0,0.0,0.0,203.49647434722866
2007-05-03,226.9643969822357,117.72743531029863,292.5019962426863,226.9643969822357,226.9643969822357,-23.702424937480156,-23.702424937480156,-23.702424937480156,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437884273550419,-1.4437884273550419,-1.4437884273550419,-22.258636510125115,-22.258636510125115,-22.258636510125115,0.0,0.0,0.0,203.26197204475557
